well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
A4,2,T2,Control,10000ms,17,0.06139726,0.15625876,0.93860275,0.15625878,0.9411764705882353
A4,2,T3,Control,10000ms,17,0.064411186,0.15707675,0.9355888,0.15707675,0.9411764705882353
A4,2,T4,Control,10000ms,17,0.061536368,0.14238773,0.9384636,0.14238773,0.9411764705882353
A4,2,T5,Control,10000ms,17,0.06902892,0.16228087,0.9309711,0.16228089,0.9411764705882353
A4,2,T6,Control,10000ms,17,0.04153489,0.10870022,0.9584651,0.10870023,1.0
A4,2,T7,Control,10000ms,17,0.054492503,0.13968657,0.9455075,0.13968657,0.9411764705882353
A4,2,T8,Control,10000ms,17,0.060520023,0.15458605,0.93948,0.15458603,0.9411764705882353
A4,2,T9,Control,10000ms,17,0.06052262,0.16294934,0.9394774,0.16294934,0.9411764705882353
A4,3,T0,Control,10000ms,18,0.1071716,0.1960783,0.8928284,0.19607829,0.9444444444444444
A4,3,T1,Control,10000ms,18,0.111147135,0.19321533,0.88885283,0.19321534,0.9444444444444444
A4,3,T10,Control,10000ms,18,0.1607032,0.2609979,0.8392968,0.2609979,0.8333333333333334
A4,3,T11,Control,10000ms,18,0.1267515,0.2287674,0.8732485,0.2287674,0.8888888888888888
A4,3,T12,Control,10000ms,18,0.11975266,0.19585359,0.88024735,0.19585356,0.9444444444444444
